"iso3c","year","gdp","gdp_forc20","gap_dollars","gap_relative"
"BEN",2024,132.464797271274,138.299973573011,"-827416760",-4.22
"BFA",2024,125.655959965581,133.82255776,"-1225122705",-6.1
"BGD",2024,132.444807333244,142.099867581035,"-24897361836",-6.795
"BGR",2024,111.931062733985,116.378267014663,"-2554664186",-4
"BHR",2024,107.404973063832,112.26013719593,"-1698591075",-4.32
"BHS",2024,100.29938656226,106.606844675077,"-793148148",-5.9
"BIH",2024,114.351062504943,120.498801948199,"-1131457574",-5.102
"BLR",2024,95.7016868740085,102.933185513062,"-4267558583",-7.03
"BLZ",2024,108.448477684073,109.65207490685,"-27664922",-1.1
"BOL",2024,105.909604519045,117.511004385984,"-4430949341",-9.873
"BRA",2024,106.882590301911,112.2597076992,"-97846620522",-4.79
"BRB",2024,104.559349156589,107.849762957544,"-158274532",-3.05
"BRN",2024,107.499861752253,117.465471415451,"-1323317019",-8.48
"BTN",2024,98.2614905388732,136.097372181197,"-934903641",-27.8
"BWA",2024,114.484775844575,122.721768570754,"-1335357415",-6.712
"CAF",2024,110.589313080456,127.503004628,"-336059717",-13.27
"CAN",2024,105.483816574956,108.939500732287,"-58614038735",-3.172
"CHE",2024,106.714450623652,107.906334424381,"-8904680476",-1.1046
"CHL",2024,108.706785463461,115.364653025,"-17448990068",-5.77
"CHN",2024,124.305206512731,132.314240954545,"-1144999148162",-6.05
"CIV",2024,131.309821160806,140.780226957867,"-5669135427",-6.727
"CMR",2024,117.625237022933,124.022619164675,"-2399150518",-5.158
"COD",2024,130.020229248221,119.458031124186,"4698874558",8.84
"COG",2024,101.257881227847,114.447349291418,"-1272440048",-11.52
"COL",2024,115.726273490436,120.731875066088,"-16087702116",-4.15
"COM",2024,110.901239932346,120.842389770906,"-108641238",-8.227
"CPV",2024,105.045526947354,127.62815625,"-432485305",-17.69
"CRI",2024,114.231110507027,116.0379858816,"-1163311368",-1.557
"CYP",2024,109.910426062709,113.880572948635,"-993016619",-3.4862
"DEU",2024,101.569007542066,106.59097611567,"-180622423136",-4.71
"DJI",2024,122.288647460866,147.8836177344,"-775202696",-17.3
"DMA",2024,102.810889887994,117.291084322501,"-82084513",-12.3
"DNK",2024,108.085373023272,108.588166430057,"-1672303658",-0.463
"DOM",2024,121.379720218486,127.62815625,"-5579065542",-5
"DZA",2024,106.073947273228,111.167481595486,"-9033668306",-4.582
"ECU",2024,104.587368176324,104.681464821965,"-95698303",-0.09
"EGY",2024,124.901510217688,133.570062368,"-34504082132",-6.49
"ESP",2024,100.980709795636,108.750979643343,"-102872039248",-7.15
"EST",2024,114.641787453982,114.917940291302,"-74273125",-0.2403
"ETH",2024,130.366819765541,138.945122173015,"-7689592037",-6.174
"FIN",2024,104.538537862343,107.220884457467,"-6833121294",-2.5
"FJI",2024,98.8051423821807,114.3531156411,"-810983735",-13.6
"FRA",2024,103.180838275492,107.004293389416,"-100052650807",-3.57
"FSM",2024,99.8904437098217,103.363197353607,"-11545466",-3.36
"GAB",2024,108.45099497418,117.170392991352,"-1348040000",-7.44
"GBR",2024,99.9056239816553,107.78781890265,"-250193773411",-7.31
"GEO",2024,123.647293099696,124.379690045187,"-130058341",-0.5888
"GHA",2024,116.551551263476,128.58255350281,"-7515250918",-9.36
"GIN",2024,126.794059305911,133.82255776,"-848712886",-5.25
"GMB",2024,119.143865595409,132.061525935925,"-216697319",-10
"GNB",2024,115.827597270929,127.506605625,"-145839203",-9
"GNQ",2024,91.4930906169485,85.138654537216,"638705129",7.5
"GRC",2024,107.880195033996,107.299125003855,"1184875696",0.54
"GRD",2024,101.549670254016,116.377719165389,"-168289509",-12.74
"GTM",2024,117.061372878535,116.830440419328,"163463830",0.1977
"GUY",2024,412.273307557122,310.499173767276,"5161008709",32.8
"HKG",2024,105.464377364776,112.783415865791,"-24283982141",-6.49
"HND",2024,113.328681094722,118.768630564687,"-1325190431",-5
"HRV",2024,114.545648261043,112.809893009818,"992954072",1.54
"HTI",2024,94.3139250052734,102.285450121608,"-1233526068",-7.79
"HUN",2024,110.356400461905,114.137056380528,"-5571738251",-3.312
"IDN",2024,117.45436812032,128.725822454042,"-118274778462",-8.76
"IND",2024,122.756624709793,134.074814049178,"-303978025738",-8
"IRL",2024,142.209519282165,115.861869983844,"97817308406",22.7
"IRN",2024,115.935056505477,104.060401,"51571955207",11.41
"IRQ",2024,106.041653644198,116.237097214062,"-20570877085",-8.771
"ISL",2024,107.871140889494,110.080895830203,"-460573207",-2.01
"ISR",2024,120.026767267755,116.336460061944,"13228284537",3.1721
"ITA",2024,101.279147069694,103.333433188806,"-39404445677",-1.99
"JAM",2024,100.2846759552,108.5755863456,"-1238175194",-8
"JOR",2024,108.119613170931,112.6996192,"-1918849582",-4
"JPN",2024,101.708393748848,102.524719485069,"-37298359978",-0.8
"KAZ",2024,112.52946627,120.151880712128,"-16091448325",-6.344
"KEN",2024,125.080849052923,132.815431036576,"-6517541217",-5.824
"KGZ",2024,107.767828734698,122.36855607808,"-1156468729",-11.932
"KHM",2024,116.973958145917,138.949268081357,"-5221347238",-15.82
"KIR",2024,107.016645066205,110.479733318665,"-6130299",-3.135
"KNA",2024,98.95779343405,115.396553889252,"-173631340",-14.245
"KOR",2024,111.193988041265,114.414042902686,"-52739671071",-2.814
"KWT",2024,105.249110603398,110.624566752,"-6152881415",-4.86
"LAO",2024,114.206800873889,131.68988232745,"-3232944435",-13.3
"LBR",2024,116.906818769449,118.621019048189,"-55048697",-1.4451
"LBY",2024,101.201246219462,99.964,"754104273",1.2
"LCA",2024,99.303181422691,114.134460923904,"-293873147",-12.99
"LKA",2024,87.6042196532241,119.458029620431,"-30964214320",-26.67
"LSO",2024,100.265142619921,111.695211962694,"-273383193",-10.233
"LTU",2024,111.049038097399,112.753244791153,"-821394847",-1.51
"LUX",2024,111.728967033211,113.967651240165,"-1481384400",-1.964
"LVA",2024,110.060887978687,115.632601729351,"-1713570209",-4.818
"MAC",2024,85.3446466895675,99.8964789221241,"-7432199890",-14.6
"MAR",2024,108.775102601818,119.920150737072,"-13781136533",-9.294
"MDA",2024,110.008262159785,120.26774537689,"-939303926",-8.53
"MDG",2024,108.41436530985,127.26142065,"-2485240633",-15
"MDV",2024,123.896149056815,131.192235491328,"-395816100",-5.6
"MEX",2024,102.024794084334,110.294839143007,"-103587870018",-7
"MHL",2024,105.516273656236,109.3770627826,"-8607757",-3.53
"MKD",2024,104.743462771085,116.83044063223,"-1351987688",-10.35
"MLI",2024,112.117707544599,127.142647884105,"-2408308784",-11.82
"MLT",2024,115.010699935504,119.3781656565,"-624674072",-3.659
"MMR",2024,92.1800046293428,138.819165770419,"-39030910265",-33.6
"MNE",2024,108.044252495085,116.490597225062,"-403714701",-7.251
"MNG",2024,112.98940104344,130.32435324575,"-2457154293",-13.3
"MOZ",2024,118.816108618546,122.955503154394,"-752690556",-3.367
"MRT",2024,119.63611062996,143.631364819792,"-1756727770",-16.71
"MUS",2024,102.905053374738,121.548304384,"-2586071029",-15.34
"MWI",2024,112.015325519914,128.724773408899,"-1249439498",-13
"MYS",2024,113.448756993895,124.618193765312,"-40723951613",-8.96
"NAM",2024,100.914775359915,108.576208308243,"-861628503",-7
"NER",2024,130.003516936787,156.841159045824,"-3277444571",-17.1
"NGA",2024,111.067263894013,110.95035864891,"595482387",0.11
"NIC",2024,117.897907936231,103.130039197,"1916481904",14.3
"NLD",2024,108.024455795598,107.88123206934,"1203437974",0.133
"NOR",2024,112.102813711327,109.32284603186,"11299680073",2.54
"NPL",2024,118.663339887512,137.265959384736,"-5693385907",-13.55
"NRU",2024,108.514538234667,107.745220713586,"689462",0.714
"NZL",2024,110.888638073154,113.5474067318,"-5374719399",-2.34
"OMN",2024,110.753835925151,122.720181833264,"-9938479944",-9.75
"PAK",2024,116.437233539553,118.299749229568,"-6042224273",-1.57
"PAN",2024,110.754730975498,125.453635574374,"-9408259999",-11.72
"PER",2024,109.072642772799,118.767964476672,"-20846898078",-8.16
"PHL",2024,114.437172970128,134.96260457245,"-81326847759",-15.208
"PLW",2024,90.7449284700161,110.4076558368,"-53118887",-17.8
"PNG",2024,107.777911963316,115.7024149407,"-1958925975",-6.85
"POL",2024,112.431819587057,117.283271797471,"-27726200608",-4.14
"PRI",2024,101.702107934253,96.3067779695533,"5200545002",5.6
"PRT",2024,105.31102590075,107.8345367435,"-5611338804",-2.34
"PRY",2024,112.837742886063,119.802608276825,"-2833098332",-5.81
"QAT",2024,108.225614189069,115.129026238464,"-11564259524",-5.996
"ROU",2024,113.208015544393,116.830221449671,"-7895870733",-3.1
"RUS",2024,97.682130143284,109.115091190362,"-167098455662",-10.48
"RWA",2024,129.702301619971,147.068856576,"-1942083962",-11.81
"SAU",2024,113.660751434302,111.821406286643,"12491493586",1.645
"SDN",2024,99.137219406091,98.5976272848672,"454899926",0.547
"SEN",2024,134.456399538888,139.993013868,"-1249095308",-3.95
"SGP",2024,111.513133763656,110.004037946664,"5279690485",1.372
"SLB",2024,96.747345998115,114.471549128747,"-263677882",-15.484
"SLE",2024,114.570393564529,127.3851707625,"-650569298",-10.06
"SLV",2024,107.803371644557,113.140821289062,"-1375982515",-4.718
"SMR",2024,103.403326747739,102.826260640249,"8706283",0.561
"SOM",2024,114.968238575624,118.4243736645,"-236666358",-2.92
"SRB",2024,117.085754358633,121.548304384,"-2035622333",-3.67
"STP",2024,110.857590020855,122.835121695,"-43089526",-9.75
"SUR",2024,87.2655138083732,111.385031944302,"-1267788784",-21.65
"SVK",2024,106.353321406607,114.189749553481,"-7797030456",-6.86
"SVN",2024,114.570518910837,112.957287252376,"812796230",1.43
"SWE",2024,107.584119484078,109.817098078636,"-12277391534",-2.03
"SWZ",2024,113.152352207654,113.251202578125,"-4354197",-0.087
"SYC",2024,121.887066106744,117.967468351806,"65020136",3.32
"TCD",2024,106.957519292018,127.261661861888,"-2137225674",-16
"TGO",2024,126.165808583265,130.696000640937,"-230961665",-3.466
"THA",2024,105.766666305227,115.029619322108,"-42644799199",-8.05
"TJK",2024,133.207831929202,128.235909375,"544109428",4
"TLS",2024,147.911615632074,127.020866175,"409481396",16.45
"TON",2024,102.566361435859,113.78001036877,"-54471841",-9.9
"TTO",2024,102.156527450479,109.369558019417,"-1707719584",-6.6
"TUN",2024,104.647823009966,113.250554971747,"-4240021315",-7.596
"TUR",2024,126.993186920382,120.49543168,"64742944604",5
"TUV",2024,112.886683472727,120.963358062341,"-3702423",-6.68
"TZA",2024,124.320958820424,134.454270845246,"-6112266862",-7.537
"UGA",2024,124.878230739747,134.326953036,"-3741698489",-7.034
"UKR",2024,69.5621556641042,122.250215185275,"-53712373067",-43.099
"URY",2024,108.330402867821,116.6012770752,"-4591438882",-7.09
"USA",2024,107.137131640492,108.900930276038,"-351506992603",-1.62
"UZB",2024,127.518451613038,133.443814672,"-6290450452",-4.44
"VCT",2024,111.218721147084,112.041307564134,"-7088705",-0.73
"VNM",2024,128.083854353286,136.62308870784,"-26894118642",-6.250213
"VUT",2024,103.988707073002,115.365418039166,"-98317436",-9.861
"WSM",2024,91.0758403253723,113.984044733944,"-214628168",-20.1
"ZAF",2024,103.342294509996,106.880564361987,"-12720702314",-3.31
"ZMB",2024,112.2008873774,118.4117336064,"-1496184264",-5.245127
"ZWE",2024,108.237259452056,114.35986999216,"-1262548335",-5.35
